User Name,Codename,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Clayton County Moms and Dads,"",none,,,,5495,,2022-02-07 21:54:50 EST,2022-02-07,21:54:50,Link,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/118948214943832/permalink/1995241777314457,"Clayton County is behind the rest of metro Atlanta on vaccinations. Plus, beware of COVID-19 """"cures"""" with no scientific evidence to support the seller's claims: [ ](https://l.facebook.com/l.php?u=https%3A%2F%2Fclaytoncrescent.org%2F2022%2F02%2F07%2Fclayton-lags-metro-covid-19-vax-rate%2F%3Ffbclid%3DIwAR0K6dLIYKUOeYKINvpCJrv4NSdCb9trQZBiGEkrYfLD6hX2h-E_uylmAds&h=AT3tyrFzagAuHCC4-3BIt__RvuQYzUOOnDZku3fsbuEgyPTbiNJBDiBUPjbQSRNYNQy9DUIE86r_cmI0HNtpdd-CKpQb0C8u_p9j8LVogSI5rQQTwBQDuwzxk1nTlLgP-7d6HmvrXN5Dw-ndYVnH8eXx5g&__tn__=H-R&c[0]=AT3qomHq4RheekRCNdxR4MUCjhbFpZqtv04VID4vrzS2fiEw1esF2R0ajda0DI7RHl2XkYwT9urCxA84ipvjbPMxYjKd4oZuOgQ0LFkHuQUtIj1bcLQqnHogVH_lZJOB9XNG)",https://claytoncrescent.org/2022/02/07/clayton-lags-metro-covid-19-vax-rate/,,"",Clayton lags metro COVID-19 vax rate | The Clayton Crescent,"Sea moss is all over the Internet as a purported immune system booster against COVID-19 or as a treatment to shorten the duration of COVID-19 symptoms. However, the companies selling sea moss as a COVID-19 cure supply no scientific studies to back their claims. They also don't tell customer ...",0,,,2,-15.5
Clayton County Moms and Dads,"",none,,,,3583,,2021-09-03 09:01:08 EDT,2021-09-03,09:01:08,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/118948214943832/permalink/1879404345564868,Today's the day! Clayton County Public Schools and the Clayton County Health District are offering free COVID-19 vaccinations!,https://www.facebook.com/photo.php?fbid=379581747036756&set=p.379581747036756&type=3,,"CLAYTON COUNTY PUBLIC SCHOOLS WILL BE CLOSED ON FRIDAY, SEPTEMBER 3, 2021, IN SUPPORT OF THE STATEWIDE VACCINATION EFFORTS. CALLING THE c CE COUNTY PUBLIC SHOP Get OUT JONESBORO JONESBORO. THE VAX GA ANTATITE VAXXED COVID-19 VACCINE: EVERYTHING YOU NEED TO KNOW",Clayton,Today's the day! Clayton County Public Schools and the Clayton County Health District are offering free COVID-19 vaccinations!,0,,,0,-64
Clean House Tips and Tricks for Busy Moms and Workaholics,"",none,,,,3545,,2020-02-24 17:23:18 EST,2020-02-24,17:23:18,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/944808718939857/permalink/2780875838666460,Hi has anyone bought the vax one hard floor hoover and cleaner combined ? Is it worth the money? Thanks,"",,"","","",0,,,0,-10
"Code Queen's Amazing Baby, Kids, & Mom Deals™️🤰🚼👣🍼🎮🪅🤱🏼","",parenting,,,,48924,,2021-10-19 21:06:33 EDT,2021-10-19,21:06:33,Photo,4,1,1,0,2,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/521004788634337/permalink/1051903308877813,💉😷😂 5️⃣0️⃣ % OFF 💉😷😂 ☑☑ WITH CODE ➯ AX4VTZYA ‼️ NO VAX OR MASK DEBATES ‼️ ⭐ NON-PRIME|SLOW SHIP DEAL ⭐ https://amzn.to/3jf68nG #𝘼𝘿 ✅🗣TELL US IF YOU GOT IT👇 ❎Multi-use code/everyone can use❎ ✔Price valid as of time posted and is subject to change at any time✔ *As an Amazon Associate I earn from qualifying purchases.,https://www.facebook.com/photo.php?fbid=4951588254869548&set=gm.1051903308877813&type=3,,"","","",0,,,4,-0.64
"Code Queen's Amazing Baby, Kids, & Mom Deals™️🤰🚼👣🍼🎮🪅🤱🏼","",parenting,,,,51774,,2022-01-27 20:39:03 EST,2022-01-27,20:39:03,Link,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/521004788634337/permalink/1113310459403764,🛍🛍5️⃣0️⃣% OFF 🛍🛍 ☑☑ WITH CODE ➯ 2RRKNLP8 https://amzn.to/3HdKv0P #𝘼𝘿 ✅🗣TELL US IF YOU GOT IT👇 ❎Multi-use code/everyone can use❎ ✔Price valid as of time posted and is subject to change at any time✔ *As an Amazon Associate I earn from qualifying purchases.,https://amzn.to/3HdKv0P,,"","Waterproof Card Protector - 12 Pack Plastic ID Holder for Vaccination Card - Clear Plastic Card Sleeves with Lanyard - Vax Document Holders with Resealable Zip, PVC Material -4.8x4""""","Waterproof Card Protector - 12 Pack Plastic ID Holder for Vaccination Card - Clear Plastic Card Sleeves with Lanyard - Vax Document Holders with Resealable Zip, PVC Material -4.8x4""""",0,,,1,-0.67
"Code Queen's Amazing Baby, Kids, & Mom Deals™️🤰🚼👣🍼🎮🪅🤱🏼","",parenting,,,,51163,,2021-12-14 22:53:33 EST,2021-12-14,22:53:33,Link,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/521004788634337/permalink/1086873528714124,🛍🛍 5️⃣0️⃣% OFF 🛍🛍 ☑☑ WITH CODE ➯ PA5JCO4W https://amzn.to/3s6Yl0d #𝘼𝘿 ✅🗣TELL US IF YOU GOT IT👇 ❎Multi-use code/everyone can use❎ ✔Price valid as of time posted and is subject to change at any time✔ *As an Amazon Associate I earn from qualifying purchases.,https://amzn.to/3s6Yl0d,,"","Waterproof Card Protector - 12 Pack Plastic ID Holder for Vaccination Card - Clear Plastic Card Sleeves with Lanyard - Vax Document Holders with Resealable Zip, PVC Material -4.8x4""""","Waterproof Card Protector - 12 Pack Plastic ID Holder for Vaccination Card - Clear Plastic Card Sleeves with Lanyard - Vax Document Holders with Resealable Zip, PVC Material -4.8x4""""",0,,,1,-0.67
DFW Moms,"",none,,,,6274,,2022-01-29 23:25:29 EST,2022-01-29,23:25:29,Status,4,1,3,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1136081326809051/permalink/1401247256959122,No judgement please it's just a question.. Any pro-choice vax Doctors in this area?,"",,"","","",0,,,4,-7.5
DFW Moms,"",none,,,,,,2021-06-09 08:55:21 EDT,2021-06-09,08:55:21,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1136081326809051/permalink/1249321385485044,Hello if someone could please adopt the German Shepherd he is so sweet I found them in the street and they couldn’t keep him because I currently live in an apartment and didn’t have the money for another dog but he is kid friendly adult friendly dog friendly and he’s just so sweet,https://www.facebook.com/NinjaPawsRescue/photos/a.188716781314458/1702826976570090/?type=3,,"",Ninja Paws Rescue,"🐶 FORT WORTH - Can you help? We are getting bombarded daily with requests to take in owner surrenders and found strays.  If only we had the time, money and fosters to accommodate more. 😕
Here are 4 of the most recent additions and there are always more expenses than anticipated.  Of course they all need vaccinations, spay/neuters, worming, chips and hw tests minimally.  In addition, they’ve generally been neglected and the $$ start to add up. 
The attached dogs need the following:
Soldier - scruffy little one needs all vax, chip and neuter. Will be hw tested tomorrow but given his rough past it will be shocking if he’s negative. (Needs foster) UPDATE: is heartworm negative! 🎉
Sanford — tan chiweenie needs all vax, chip, neuter and was hw positive. We will be doing the injections for fast kill once he finishes his month of pre medications. (Needs foster) 
Lovey — b/w chihuahua needs all vax, chip and spay (has foster) 
Cherro — GSD needs all vax, microchip and hw test was thankfullly negative!  He’s got a skin condition to be treated and has very painful hips. He will be undergoing sedation and xrays to determine cause and hopefully a treatment. (Needs foster). UPDATE: not a hip problem, but condition called hypospadia. Going to have to schedule a surgical consult. 😢
Please consider donating to help us continue to help them! Foster offers welcome too! 
Venmo: Kelly-Brandt-10 (pic of a GSD as profile) 
PayPal: ninjapaws@yahoo.com
Or use this link on this post. THANK YOU,",0,,,0,-72
DFW Rescue Dog Moms,"",none,,,,3284,,2020-02-20 20:14:13 EST,2020-02-20,20:14:13,Photo,26,0,9,12,1,0,0,3,1,0,,-,0,0,0,,https://www.facebook.com/groups/452912718459864/permalink/896375714113560,"Helping a client at the daycare I work find a home for her Pyrenees mix. Mom got into a divorce and now lives in an apartment. She no longer has the time to care for her. She admitted to leaving her crated more than she needs to. Abby is super sweet, utd on vax. Is dog friendly. Not sure about other animals. Trying to find a home before sending her to a shelter! Mom really doesn’t want her to go to a shelter.",https://www.facebook.com/photo.php?fbid=3161802813869905&set=gm.896375714113560&type=3,,"",Photos from Nikki Longley's post,"",0,,,26,1.08
DFW Rescue Dog Moms,"",none,,,,4166,,2021-04-20 16:15:16 EDT,2021-04-20,16:15:16,Photo,9,2,1,0,3,0,0,3,0,0,,-,0,0,0,,https://www.facebook.com/groups/452912718459864/permalink/1207582269659568,Not sure if this is an appropriate place to post this but we’re trying to help out a shelter in west Texas! Plz donate if you can!,https://www.facebook.com/photo.php?fbid=10157990716001966&set=p.10157990716001966&type=3,,"",Melissa,"A few weeks ago we pulled sweet boy Brees from a rural shelter.  2 ER visits and a stay at the vet and we had no answers why he was so sick. 3 negative parvo tests.  Brees passed away with his foster by his side in tears. We sent a sample off for more accurate testing. He had parvo. Unfortunately Brees came from a shelter that does not receive funding for vaccinations or any medical at all. 

We want to help the shelter at least try to prevent a similar situation for any dog that enters their facility. They only have 8 dog runs. If they can vaccinate them as soon as they arrive it will lessen the chance of another going through the same as Brees.  

We have ordered 25 puppy vax, 25 adult vax and 25 bordetella vax, needles/syringes and dewormer and syringes. This is a start. We will be working on more for this shelter, but we need YOUR help. 

PLEASE consider a donation to help us help them. 

PayPal.me/fwabandoned 
Venmo: @fwabandoned",0,,,9,-2.67
Dog Moms of DFW Rehoming,"",none,,,,3549,,2022-01-16 13:51:48 EST,2022-01-16,13:51:48,Photo,28,4,21,0,0,0,0,3,0,0,,-,0,0,0,,https://www.facebook.com/groups/2190368791232570/permalink/3044400929162681,"🧿🧿🧿✨✨Hi, I'm trying to re-home my boys dog ASAP. We don't have time for him like we used too and I don't have the money to get him trained. He knows all basic commands that I have taught him. I am just having trouble with leash pulling. He is maybe 1 yr and 2 months. Has all shots including rabies vax and not neutered. He does need regular grooming or brushing due to shedding. He is a German shepherd/pit mix. Loves cuddling and running. Needs somewhere with a big yard and someone that will be able to give him attention and the training he deserves. I am asking for a re-homing fee of $100. This will include pup, cage, food, bowls, leash, and shampoo.🧿🧿🧿✨✨",https://www.facebook.com/photo.php?fbid=10220572172875133&set=gm.3044400929162681&type=3,,"",Photos from LaShe'la Simmons's post,"",0,,,28,1.4
Dog Moms of DFW Rehoming,"",none,,,,3694,,2022-02-08 11:52:09 EST,2022-02-08,11:52:09,Photo,7,1,5,1,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/2190368791232570/permalink/3059923114277129,"Name: Luna Breed: Beagle, 25-30lbs Sex: Female Age: 9 months Vax: all up to date shots and she is spayed and chipped Personality: very energetic, very food-motivated. She is potty-trained but needs a lot of training in other aspects. Needs a lot of attention. We initially got her at 15 weeks, but our work schedules increased a ton and we don't have the time to give her the attention she needs. Would rather see her in an environment where she can get everything she needs. Rehoming fee of $50.",https://www.facebook.com/photo.php?fbid=3024083621191748&set=gm.3059923110943796&type=3,,"",Photos from Brett-Michael Jones's post,"",0,,,7,-3.43
Dr. Moma COVID-19 Vaccine Recipients,"",none,,,,,,2021-04-22 09:16:19 EDT,2021-04-22,09:16:19,Status,70,34,28,0,4,0,1,0,0,3,,-,0,0,0,,https://www.facebook.com/groups/1233153177146554/permalink/1238448419950363,"Good morning. I finally received a response from CDPHE regarding some of your questions. I hope you find the information helpful. The Q and A are below. -Chelsea Brentzel, KRDO Q: """"When a Pfizer or Moderna vaccine is no longer valid, what happens to those chemicals? Should I be afraid of what was administered into my body? Can a vaccine that was not handled per the temperature guidelines become dangerous when administered to a patient?"""" CDPHE: The current data show that there is no risk for the patient to become sick from an invalid vaccine. Failure to store and handle vaccines properly can reduce vaccine potency, resulting in inadequate immune responses in patients and poor protection against disease. Q: """"My Dr. Moma vaccine shot is 100% potent. It was handled with correct temperature controls throughout the supply chain. However, I am still being told to restart the vaccine process."""" CDPHE: There is no documentation supporting that the Dr. Moma clinic maintained the required cold chain of the vaccines. The most important thing to know is that it’s ultimately up to the patient to decide what to do about revaccination. CDPHE’s revaccination guidance is based on consultation with medical experts at the CDC. Q: """"Over a nine week period, I will have received three total vaccines, all of which are 100% potent and viable. What are the risks of this situation? Is there such a thing as """"vaccine overdose?"""" Can my body overproduce antibodies? Can my side effects from the 3rd shot be extreme? What are the short and long-term consequences I should consider?"""" CDPHE: CDPHE consulted with the CDC and released guidance for patients who were vaccinated at Dr. Moma’s clinic. We believe this is the best guidance to ensure patients are protected. If you have specific questions about receiving a third dose, we encourage you to also speak with your healthcare provider. Q: """"We, the FB group seeing conflicting info about advice on 3 shots, some local docs say no, some yes. I am getting 3rd shot next week, following CDC guidelines, can they CDPHE provide anything in writing, like a study, defending that decision. So far, all the studies we’ve seen have the 3rd shot given 6 months from later, not 21 days"""" CDPHE: Both Pfizer and Moderna are currently studying the safety and effectiveness of booster doses. There is a difference between receiving a booster dose 6 months after a valid two-dose series, and receiving additional doses as part of revaccination following invalid previous doses. CDPHE consulted with the CDC and released guidance for patients who were vaccinated at Dr. Moma’s clinic. We believe this is the best guidance to ensure patients are protected. Q: """"Biggest worry is if manufacturers got mixed together. I had two shots, my card pre-filled out at reception, then I could take my pick of injection rooms, and apparently both shots given out in each room. 1st shot 3/20, 2nd 4/9, about an hour before shut down"""" CDPHE: Patients should have received two doses of the same vaccine. If someone did receive one of each, they should plan to receive one additional dose of the same type of vaccine as their most recent dose. If their second dose was Moderna, they should receive another Moderna dose at least 28 days after your second dose. If their second dose was Pfizer, they should receive another Pfizer vaccine at least 21 days after your second dose. The safety and efficacy of a mixed-product vaccine series have not been evaluated, and should be approached cautiously. In exceptional situations in which the vaccine product given for the first dose cannot be determined or is no longer available, any available mRNA COVID-19 vaccine may be administered at a minimum interval of 28 days between doses to complete the mRNA COVID-19 vaccination series. If, for some exceptional reason, you receive a different product for your second dose, you do not need to repeat the vaccination again with additional doses. In the event individuals receive a different second dose under exceptional circumstances, no additional precautions are necessary. In the case of the Dr. Moma clinic, if individuals do not know what vaccine they received, they can receive either mRNA vaccine as part of revaccination. Q: """"What do we do with vax cards? Mine shows two shots, by next week 3...can we get guidance from CDPHE on if/how these will be accepted by industry, like airlines?"""" CDPHE: We expect vaccine cards will still be valid with three doses shown on the card. Q: """"Has anyone seen her cold storage, and are there really logs"""" CDPHE: CDPHE has obtained a copy of the clinic’s paper temperature logs and received photos of the clinic’s vaccine storage unit. At the on site visit, they did not have a digital data logger for recording the vaccine storage unit’s temperatures, as required. Q: """"Why has CDPHE been so absent in assisting us with our questions. Thankful for our local journalists, doing their job for us. CDPHE is definitely in “avoid a lawsuit” mode, (truncated)","",,"","","",0,,,70,1.94
Dr. Moma COVID-19 Vaccine Recipients,"",none,,,,,,2021-04-18 12:55:21 EDT,2021-04-18,12:55:21,Status,39,3,36,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1233153177146554/permalink/1236125080182697,"If you go to the CDPHE website and search for """"Moma,"""" you will get ZERO returns. Why is that? Interesting that they post a red banner regarding discontinuing J&J vax. Where is the red banner and links for those of us who have been injected with who-knows-what-efficacy and who have to be revaccinated? The CDPHE's silence is deafening. On another note, as soon as I received the email from the CDPHE (which, by the way, went to spam) telling us we needed to redo the protocol, I wrote them an email expressing my dissatisfaction and pointing out to them that in that very email, they had a link to a provider list - a pdf - and guess who was STILL on the list as a provider??? Dr. Moma! They have yet to even acknowledge my email to them, but I suspect they have read it because they removed that PDF! Sloppy and hiding behind their organizational machine, without acknowledging any shortcomings, IMHO.","",,"","","",0,,,39,1.08
Dr. Moma COVID-19 Vaccine Recipients,"",none,,,,,,2021-04-18 16:02:38 EDT,2021-04-18,16:02:38,Status,32,6,26,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1233153177146554/permalink/1236205326841339,"First vax with Dr. Moma, a lawyer here from Denver, my husband and I drove to the appointment there. If it's so temperature and record sensitive, why are they having so many damn people giving it out? Is the local grocery store doing things right? Now I don't know who to trust or what to do. And hi! Sorry we are in this boat of worry together.","",,"","","",0,,,32,-1.12
