User Name,Codename,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,2939,,2021-03-22 21:06:48 EDT,2021-03-22,21:06:48,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/897325197727751,"Hello Vaccine Hunters! Maryland Mass Vax https://massvax.maryland.gov/ has a ton of appointments in Wicomico County all week, available now. No need for pre-registration. Please pass along!",https://massvax.maryland.gov/,,"",Maryland,"",0,,,2,-0.85
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,,,2021-03-14 11:25:57 EDT,2021-03-14,11:25:57,Status,2,0,2,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/892163681577236,"Hi, need help with local CVS appointment for 65+ who can’t travel far. She lives in Rockville so can do most MOCO with ride help from friends but no mass vax. If you see something today, please pm me.","",,"","","",0,,,2,-10
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,,,2021-03-11 18:13:30 EST,2021-03-11,18:13:30,Status,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/890614281732176,"If you need a Pfizer appointment at Waldorf mass vax site, I’m happy to help. Please reply and we can connect.","",,"","","",0,,,2,-10
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,,,2021-03-07 12:51:46 EST,2021-03-07,12:51:46,Status,2,1,1,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/888091778651093,"Zia Hassan, your video is great. You mentioned that it's one of two videos you've made to help vax searchers with the process. Just wondering, is your other video also posted somewhere in this group? Thanks","",,"","","",0,,,2,-10
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,,,2021-03-04 10:19:26 EST,2021-03-04,10:19:26,Status,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/886233935503544,"Can take a few pple; it might take me a few days because I can't always hunt when work gets busy. I do retail pharmacies. Most successful is Giant (on their appt drop days), but I also throughout the day look at cvs and safeway; if your person has walgreens login info, can look at that too. If you want a mass vax site (M&T, Regency, Six Flags, etc), please ask another member of this group. Need: name, date of birth, phone, email, address + driving distance limitations; it would also be helpful for me to have YOUR email so that I can send copy of appt confirmation there and you can follow up with your person to make sure they saw appt email, etc.","",,"","","",0,,,2,-10
Clayton County Moms and Dads,"",none,,,,5495,,2022-02-07 21:54:50 EST,2022-02-07,21:54:50,Link,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/118948214943832/permalink/1995241777314457,"Clayton County is behind the rest of metro Atlanta on vaccinations. Plus, beware of COVID-19 """"cures"""" with no scientific evidence to support the seller's claims: [ ](https://l.facebook.com/l.php?u=https%3A%2F%2Fclaytoncrescent.org%2F2022%2F02%2F07%2Fclayton-lags-metro-covid-19-vax-rate%2F%3Ffbclid%3DIwAR0K6dLIYKUOeYKINvpCJrv4NSdCb9trQZBiGEkrYfLD6hX2h-E_uylmAds&h=AT3tyrFzagAuHCC4-3BIt__RvuQYzUOOnDZku3fsbuEgyPTbiNJBDiBUPjbQSRNYNQy9DUIE86r_cmI0HNtpdd-CKpQb0C8u_p9j8LVogSI5rQQTwBQDuwzxk1nTlLgP-7d6HmvrXN5Dw-ndYVnH8eXx5g&__tn__=H-R&c[0]=AT3qomHq4RheekRCNdxR4MUCjhbFpZqtv04VID4vrzS2fiEw1esF2R0ajda0DI7RHl2XkYwT9urCxA84ipvjbPMxYjKd4oZuOgQ0LFkHuQUtIj1bcLQqnHogVH_lZJOB9XNG)",https://claytoncrescent.org/2022/02/07/clayton-lags-metro-covid-19-vax-rate/,,"",Clayton lags metro COVID-19 vax rate | The Clayton Crescent,"Sea moss is all over the Internet as a purported immune system booster against COVID-19 or as a treatment to shorten the duration of COVID-19 symptoms. However, the companies selling sea moss as a COVID-19 cure supply no scientific studies to back their claims. They also don't tell customer ...",0,,,2,-15.5
San Miguel de Allende COVID-19 - Community • Comunidad,"",none,,,,1712,,2021-11-20 15:28:10 EST,2021-11-20,15:28:10,Status,2,0,2,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1061635400901649/permalink/1527764220955429,Just double checking with this group. I'm booking flights for Xmas to the States and where I'm going requires proof of double vax which I have had. I got the print out off the internet. I'm assuming this will be good? I also need a Covid test and that I'm not concerned about. It's just the proof of vaccine.,"",,"","","",0,,,2,-13
Employment opportunities Trinidad & Tobago,"",none,,,,21914,,2020-08-28 20:03:50 EDT,2020-08-28,20:03:50,Status,2,0,1,0,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/427089084323545/permalink/1224498951249217,"Need people to book travel from home with Expedia, Sandals, Carnival, Delta Vacations, VAX, Disney & more. Whats app 787-6110","",,"","","",0,,,2,-0.88
Bergen County Moms and Dads presented by The Silberstein Group,"",none,,,,1575,,2021-01-03 13:01:27 EST,2021-01-03,13:01:27,Photo,2,1,0,0,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1633755033582566/permalink/2635673840057342,"If you're 1A, please don't be polite and try to let others go first. Make your appointment ASAP! Too many people being polite and stepping back so others can go is apparently slowing down the vax distribution.",https://www.facebook.com/RiversideMedicalGroup/photos/a.242033052619610/1744159705740263/?type=3,,BEEN,Riverside Medical Group,"As promised, Riverside Medical Group has extended its services to administer the Moderna COVID-19 vaccine. 

Healthcare workers throughout the state of NJ can now visit the following 17 locations:

Belleville: 973-759-1221
Bloomfield: 973-748-7459
Cherry Hill: 856-779-0783
East Brunswick: 732-613-6168
Ewing: 609-896-0485
Haddon Heights: 856-547-6000
Hoboken Maxwell: 201-942-9314
Jersey City Palisades: 201-656-0001
Ledgewood: 973-584-6751
Mount Ephraim: 856-931-3107
Lodi: 201-843-3207
Saddle Brook: 201-368-1717
Secaucus: 201-865-2050
Springfield: 908-687-7250
Watchung: 908-322-2631
Willingboro: 609-871-2045
Woodbury: 856-384-5949

#rmgcrushedcovid
#ivaxwithrmg",0,,,2,-0.82
Expats In Kyiv (Father figures),"",none,,,,3065,,2021-08-12 07:48:20 EDT,2021-08-12,07:48:20,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1794501974212551/permalink/2964267153902688,"For any foreigners in Kyiv (or anybody really but Ukrainians already know I think): Very easy to sign up on this site and get vaccinated, even with Moderna. I did this with only my passport, no posvitka or anything (I have one but it's expired atm...). At first they weren't sure what to do with only my passport, but they decided to vax me and give me the physical certificate, but not put me in their online govt health registry. This was at the Yaroslavska clinic on Podil, so if you go there they should already know how to do this without any pushback or problems. I'm sure it's possible at most private clinics with a little effort. Anyway just thought I'd share, good luck! (Oh, and the cost was 420 uah with the perfunctory medical consult. Not sure if I'll have to pay anything for the second dose.)",https://helsi.me/,,"",Електронна медична система для пацієнтів та лікарів,Сервіс запису до лікарів та зберігання медичних даних,0,,,2,-10.5
Trinidad and Tobago Rum Shop Talk,"",none,,,,17457,,2021-07-17 20:40:39 EDT,2021-07-17,20:40:39,Photo,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1625402824446305/permalink/3012326925753881,"The point that all the people that have died after getting the vax were perfectly healthy before getting the vax, should be """"FRONT AND CENTER"""" in the world conversation! Blows my mind how many people will run out to get a vaccine because the govt says it’s safe I know multiple people that have died """" randomly """" right after the 2nd shot and I know nobody that died of the virus. Never trust the government. I knew this was false from the beginning . I put my life in gods hands. We are the largest experimental subject group to date in recorded human history. Over 50,700 deaths """"reported"""" now. I wonder what the real number is? They've had more vaccination deaths in 2021 than many years combined before. Of course they passed laws protecting the vaccine companies from lawsuits. They've had more vaccination deaths in 2021 than many years combined before. It is your God given right to refuse being injected with toxic EXPERIMENTAL vaccines THAT IS NOT FDA APROVED Bill Gates quote"""" hopefully if we do a good job with these vaccines , we will see the population growth decline. .My brother said he would never take the vaccine. His employer threatened his job if didn't get it. He got it and now I am scared that a lot of people are also being threatened with termination. Make it make sense. We are being bullied and forced to take it or we lose our livelihood. That terrifies me more then the vaccine itself. There will be more vaccination deaths than actual Covid19 deaths when this is all set and done. For the greater good”: the phrase that always precedes the greatest evil. There's no one able to stop all this genocide, it's so sad. Let's hope that persons & companies who are responsible for COVID-19 deaths & vaccination deaths will be soon prosecuted by law. Soon. .",https://www.facebook.com/photo.php?fbid=4033522203361793&set=gm.3012326925753881&type=3,,"","","",0,,,2,-24.5
Masonería ( Sociedad Secreta ),"",none,,,,,,2020-02-11 13:47:38 EST,2020-02-11,13:47:38,Photo,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1466693040316811/permalink/2494727530846685,_ VAX.,https://www.facebook.com/photo.php?fbid=10218363853582602&set=gm.2494727530846685&type=3,,"",Photos from Silkolova Nikolail Stepanovitch's post,"",0,,,2,-0.88
Targeted Individuals - Presented by the DadBod Society,"",none,,,,2427,,2021-07-24 16:33:28 EDT,2021-07-24,16:33:28,Link,2,0,1,1,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/412618995550017/permalink/2603362829808945,"PROVEN REMEDIES!!! FOR THOSE WHO TOOK THE VAX, PLEASE WATCH! THERE IS HOPE, JESUS LOVES YOU😊Part 2 bitchute remedies that worked for this case study: https://www.bitchute.com/video/boaQVL5lDO47/ Part 1 here TRUE STORY! https://www.bitchute.com/video/zXBjbGxqfzus/",https://www.bitchute.com/video/zXBjbGxqfzus/,,"",ANY JABBZ REGETS? THERE IS A REMEDY PART 1,"Sister Keri offers real remedies for implanted replicating weaponized nano-technology such as is found in some of the """"you know what jabbZ"""". She was initially targeted ten years ago for CONTROL after she became a whistleblower against the Deep State…",0,,,2,-0.83
Breaking news Trinidad,"",none,,,,30982,,2021-12-24 13:58:54 EST,2021-12-24,13:58:54,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/2256328848020383/permalink/3176022079384384,Polling the population so we know what people’s views are come January 2022:,"",,"",This is a re-share of a post,"The government can encourage vax uptake by agreeing to compensate citizens for vaccine injury, or death. Do you agree the government needs to address that instead of bullying reluctant citizens?",0,,,2,-9.5
Breaking news Trinidad,"",none,,,,30961,,2021-12-14 07:50:04 EST,2021-12-14,07:50:04,Photo,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/2256328848020383/permalink/3168247733495152,Trinbagonians real-time info.,https://www.facebook.com/ttdfPeopleFirst/photos/a.924485790983702/4601329109966000/?type=3,,"Omicron cases reported in the United States have been relatively mild, but the majority of the cases were seen in those who are fully vaccinated. CRINswatch ianalleyne.org TRINIDADEXPRESS.COM OMICRON SCANDAL THE highly infectious Omicron variant BOYCOTT NEWS BEFORE THE NEWS WFTV.COM CDC: First few U.S. omicron cases report mild symptoms; most have hit the fully vaccinated Protest on the 30th November 2021, was not a anti vax protest... was against the prime minister mandatory and forced vaccinations... Trinbagonians freedoms of """"CHOICE"""" as law abiding citizens should be protected at all time, Pushback was about those freedoms.",Trinidad and Tobago Democratic Front,"PNM lies is nothing but a political trap in our time of Covid-19, please don't fall prey Trinbagonians. Nov 29, 2021, Covid symptoms linked to the new omicron variant have been described as “extremely mild” by the South African doctor who first raised the alarm over the new strain.",0,,,2,-12.5
Mount Roskill Community (Puketapapa),"",none,,,,10773,,2022-02-02 20:55:54 EST,2022-02-02,20:55:54,Photo,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/986984624776073/permalink/2295263647281491,"READY TO PUT YOURSELF FIRST & LEVEL UP IN 2022? Need to reset your habits & routine? Need accountability? Want to be involved in a community of women also on their own health journey? As we move into Feb I am taking on 3 new PT clients & can offer you a FREE 30 min goal discovery call to come and have a 1:1 chat with me about your health & fitness goals you are working on this year and see if PT is the right fit for you before signing up 👊🥳 PM me """"2022"""" to secure your spot today and find out more info! *all people are welcome, unvax or vax",https://www.facebook.com/photo.php?fbid=266568105607360&set=gm.2295263647281491&type=3,,"","","",0,,,2,-23.5
☯️ Connect The Dots  #ConnectDaDots ☯️,"",learning,,,,3162,,2021-09-10 17:43:07 EDT,2021-09-10,17:43:07,Link,2,1,0,0,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1697436677142605/permalink/3191801264372798,"Business Roundtable, a lobbyist group whose members include chief executives from companies like Amazon, Walmart, Apple, Google, and Home Depot, said in a statement Thursday that it supports Biden's plan requiring companies with over 100 workers to mandate vaccines or weekly tests.",https://www.businessinsider.com/biden-vaccine-test-mandate-business-response-walmart-amazon-google-apple-2021-9,,"","A group of 200-plus CEOs from companies like Amazon, Walmart, and Home Depot says it 'welcomes' Biden's vax-or-test mandate",A group of the nation's most powerful executives supports Biden's plan requiring companies with over 100 workers to mandate vaccines or weekly tests.,0,,,2,-19
